,unique_case_id,type_of_crime,location,victim_sex,offender_sex,number_of_victims,number_of_offenders,Homicide,Hate Crime - Disability,Hate Crime - Gender,Hate Crime - Gender Identity,Hate Crime - Religious,Hate Crime - Sexual orientation,Hate Crime - Racial/Ethnicity,Hate Crime - Ethnicity,Verbal Abuse/Verbal Assault,Property Damage,Drug Offenses,General Assault,Sexual Assault,Sexual Harassment,Property Crimes,Domestic Violence,Missing Person,Traffic Incident,Unclassified,timestamp,date
1771,000003_1175109,Property Damage,"Zur Ringallee, Weißensee",Unknown,Unknown,3,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19:00:00,2022-09-02
1772,000004_1174830,Property Damage,Straße Alt-Moabit,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01:50:00,2022-08-02
1773,000005_1174771,"Property Crime, General Assault, Verbal Abuse","Gutschmidtstraße, Britz",Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14:00:00,2022-08-02
1774,000006_1174710,Property Damage,Berliner Allee,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15:45:00,2022-08-02
1775,000007_1174624,"Property Damage, Attempted Theft",Mariendorfer Damm/Friedenstraße/Alt-Mariendorf/Friedenfelser Straße/Marienfelder Allee,Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07:00:00,2022-07-02
1776,000008_1174364,"General Assault, Verbal Abuse, Property Damage",Richard-Wagner-Straße,Male,Male,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18:00:00,2022-07-02
1777,000009_1174360,"Property Damage, Driving Under the Influence",Erich-Steinfurth-Straße/Straße der Pariser Kommune,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,2022-07-02
1778,000010_1174200,"Property Damage, Arson",Maulbeerallee,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02:15:00,2022-06-02
1779,000011_1174199,"Property Crimes, Theft",Fehrbelliner Platz,Unknown,"Male, Female",Unknown,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,04:00:00,2022-06-02
1780,000012_1174182,"General Assault, Verbal Abuse",Karl-Marx-Straße,Male,Male,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:10:00,2022-06-02
1781,000013_1174175,"Property Crime, General Assault","Karl-Marx-Straße, Erkstraße",Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09:25:00,2022-05-02
1782,000014_1174174,"Drug Offenses, Property Crimes","An der Urania, Tempelhof-Schöneberg","Male, Female",Male,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20:00:00,2022-05-02
1783,000015_1174172,"General Assault, Property Damage","Uhlandstraße, Wilmersdorf",Male,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21:10:00,2022-05-02
1784,000016_1174171,"General Assault, Property Damage",Wehnertstraße,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02:20:00,2022-05-02
1785,000017_1174168,"Property Crime, General Assault, Verbal Abuse","Soldiner Straße, Koloniestraße",Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13:00:00,2022-05-02
1786,000018_1174166,"Property Damage, General Assault","Haselhorst, Lagerweg",Male,Unknown,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23:00:00,2022-05-02
1787,000001_1279409,"Property Crime, Theft","Osloer Straße, Gesundbrunnen",Unknown,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17:35:00,2022-30-12
1788,000002_1279222,"Property Crime, General Assault","Neukölln, Glasower Straße",Male,Unknown,1,4-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20:30:00,2022-30-12
1789,000003_1279216,"General Assault, Property Damage","Hermannstraße, Kienitzer Straße, Weisestraße, Neukölln",Female,Male,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16:45:00,2022-30-12
1790,000004_1279043,"Property Damage, General Assault","Friedrichsfelde, Rummelsburger Straße","Female, Male",Female,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19:20:00,2022-29-12
1791,000005_1279038,"Verbal Abuse, General Assault", Osloer Straße,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18:00:00,2022-29-12
1792,000006_1279035,"Property Damage, Driving Under the Influence","Rosenthal, Pankow",Female,Female,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22:00:00,2022-31-12
1793,000007_1279034,"Property Damage, Unclassified","Germersheimer Weg, Falkenhagener Feld",Female,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19:40:00,2022-31-12
1794,000008_1279033,"Property Damage, Drug Offenses, Unclassified","Stromstraße, Lessingstraße, Altonaer Straße, Bundesratufer, Bochumer Straße, Ottopark, Turmstraße",Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19:20:00,2022-29-12
1795,000009_1279031,"Property Crimes, Possession of Illegal Substances, Possession of Weapons","Wilhelmsruher Damm, Reinickendorf",Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21:00:00,2022-29-12
1796,000010_1279013,"Property Damage, Homicide","Wilhelmstadt, Spandau",Female,Unknown,1,Unknown,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16:00:00,2022-29-12
1797,000011_1278849,"Property Crime, Theft","Rudow, Alt-Rudow",Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13:30:00,2022-28-12
1798,000012_1278846,Property Damage,"Karl-Kunger-Straße, Alt-Treptow, Treptow-Köpenick",Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:30:00,2022-28-12
1799,000013_1278840,"General Assault, Verbal Abuse, Property Damage (Pfefferspray)",Marzahn-Hellersdorf,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20:00:00,2022-28-12
1800,000014_1278747,"Property Crime, Unclassified",Berliner Stadtgebiet (bezirksübergreifend),Unknown,Unknown,31,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2022-27-12
1801,000015_1278745,"Property Damage, General Assault","Anton-Saefkow-Platz, Franz-Jacob-Straße",Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:00:00,2022-27-12
1802,000016_1278711,Property Damage,"Frankfurter Allee, Lichtenberg",Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22:30:00,2022-27-12
1803,000017_1278673,"Property Crimes, Property Damage","Schmargendorf, Kissinger Straße",Unknown,Male,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,05:40:00,2022-27-12
1804,000018_1278620,"Property Crime, Unclassified",Reinickendorf,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,09:00:00,2022-27-12
1805,000019_1278565,"Property Crime, General Assault, Verbal Abuse",Gneisenaustraße,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04:20:00,2022-26-12
1806,000020_1278558,"Property Crime, General Assault, Verbal Abuse","Hermannstraße, Neukölln",Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23:00:00,2022-24-12
1807,000021_1278557,"Property Damage, Unclassified","Oranienburger Straße, Reinickendorf",Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14:30:00,2022-24-12
1808,000022_1278556,Property Damage,"Sachtlebenstraße, Nieritzweg, Steglitz-Zehlendorf",Female,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12:25:00,2022-24-12
1809,000023_1278538,"Property Crime, Attempted Burglary","Fritz-Reuter-Allee, Britz",Unknown,Male,Unknown,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03:20:00,2022-23-12
1810,000024_1278513,"Property Damage, Arson",Tempelhof-Schöneberg,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04:50:00,2022-23-12
1811,000025_1278447,Homicide,"Holzmarktstraße, Mitte",Male,Unknown,1,Unknown,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2022-21-12
1812,000026_1278367,"Property Crime, Theft", Hermannplatz,Female,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16:25:00,2022-23-12
1813,000027_1278363,"General Assault, Verbal Abuse, Hate Crime - Gender Identity","Kuhligkshofstraße, Steglitz-Zehlendorf",Male,Male,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17:00:00,2022-23-12
1814,000028_1278357,"Property Damage, General Assault",Havelchaussee,Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17:30:00,2022-23-12
1815,000029_1278022,"Verbal Abuse, General Assault, Property Damage","Bergstraße, Steglitz-Zehlendorf",Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21:55:00,2022-22-12
1816,000030_1278020,"Verbal Abuse, Hate Crime - Religious (Anti-Jewish)","Emserstraße, Neukölln",Male,"Male, Female",1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21:40:00,2022-22-12
1817,000031_1278019,Property Crime,"Bleibtreustraße,  Savignyplatz",Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15:30:00,2022-22-12
1818,000032_1277982,"Property Crime, Unclassified","Lübars, Reinickendorf",Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00:00:00,2022-22-12
1819,000033_1277972,Property Damage,"Friedrichsfelde, Hönower Weg Ecke Sewanstraße",Unknown,Male,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19:20:00,2022-22-12
1820,000034_1277461,"Robbery, Property Crimes",Hermsdorfer Damm,Female,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18:15:00,2022-21-12
1821,000035_1277454,"Property Damage, Arson","Spreebogenpark, Moabit",Male,Female,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07:00:00,2022-21-12
1822,000036_1277452,"General Assault, Verbal Abuse","Prerower Platz, Lichtenberg",Female,Male,1,6-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17:00:00,2022-21-12
1823,000037_1277448,"Property Crime, General Assault","Gürtelstraße, Prenzlauer Berg",Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17:20:00,2022-21-12
1824,000038_1277308,"Property Damage, Unclassified","Jungfernstieg, Königsberger Straße, Bäkebrücke, Undinestraße, Hindenburgdamm, Klingsorstraße",Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23:40:00,2022-20-12
1825,000039_1277204,"Property Damage, Verbal Abuse","Maresch- Ecke Bartastraße, Neukölln",Unknown,Female,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21:10:00,2022-20-12
1826,000040_1277047,"Property Crime, Theft","Oranienplatz, Friedrichshain-Kreuzberg",Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04:15:00,2022-20-12
1827,000041_1276926,"Property Damage, Drug Offenses, Unclassified",Kaiserdamms/Theodor-Heuss-Platzes,Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23:30:00,2022-20-12
1828,000042_1276823,"Property Crime, General Assault","Triftstraße, Wedding",Female,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02:00:00,2022-17-12
1829,000043_1276821,"General Assault, Property Damage",Kaiserdamm,Male,Unknown,1,Multiple,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21:50:00,2022-20-12
1830,000044_1276770,"Verbal Abuse, Hate Crime - Racial/Ethnicity","Moabit, Lehrter Straße",Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2022-20-12
1831,000045_1276766,Property Damage,"Jochen-Nüßler-Straße, Britz, Neukölln",Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02:00:00,2022-20-12
1832,000046_1276466,"General Assault, Property Crime, Verbal Abuse",Niederschönhausen,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23:00:00,2022-19-12
1833,000047_1276432,"Property Crime, Theft",Johannisthal,Male,Male,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01:10:00,2022-21-12
1834,000048_1276341,"General Assault, Property Damage",Reinickendorf,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14:10:00,2022-19-12
1835,000049_1276198,"Property Crime, General Assault","Spandau, Lynarstraße",Female,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18:35:00,2022-18-12
1836,000050_1276196,"General Assault, Verbal Abuse, Hate Crime - Sexual Orientation",Neukölln,Female,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03:00:00,2022-17-12
1837,000051_1276195,"Property Crime, Attempted Burglary","Rudow, Selgenauer Weg",Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18:00:00,2022-17-12
1838,000052_1276194,"Property Crime, Theft","Klosterstraße, Spandau",Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22:15:00,2022-17-12
1839,000053_1276193,"Property Crime, Attempted Burglary","Barmbeker Weg, Spandau",Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18:20:00,2022-17-12
1840,000054_1276191,"General Assault, Verbal Abuse","Siegfriedstraße, Lichtenberg",Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15:00:00,2022-17-12
1841,000055_1275447,"Property Damage, General Assault","Magistratsweg, Brunsbütteler Damm",Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07:00:00,2022-15-12
1842,000056_1275252,"Property Damage, General Assault","Weißenseer Weg, Fennpfuhl",Female,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07:20:00,2022-14-12
1843,000057_1274990,"Property Crime, General Assault","Bredowstraße, Moabit","Female, Male",Male,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22:00:00,2022-14-12
1844,000058_1274438,"Property Crime, General Assault",Kapaunenstraße Ecke Rhodeländerweg in Rudow,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09:40:00,2022-02-07
1845,000059_1274344,"Robbery, Property Crime, Verbal Abuse","Altglienicke, Schönefelder Chaussee",Unknown,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20:45:00,2022-13-12
1846,000060_1274341,"Property Crime, General Assault",Reinickendorf,"Female, Male",Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17:50:00,2022-13-12
1847,000061_1274307,"Property Damage, Arson",Tempelhof-Schöneberg,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02:00:00,2022-13-12
1848,000062_1274306,Property Damage,"Am Steinberg, Weißensee",Female,Female,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13:50:00,2022-13-12
1849,000063_1273877,"General Assault, Property Crime",Karl-Marx-Platz,Male,Unknown,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22:20:00,2022-12-12
1850,000064_1273873,"General Assault, Verbal Abuse, Resisting Arrest","Clayallee,  Oskar-Helene-Heim, Dahlem",Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21:00:00,2022-12-12
1851,000065_1273849,"Property Damage, General Assault, Verbal Abuse",Alt-Moabit,Male,Male,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19:30:00,2022-12-12
1852,000066_1273844,"Verbal Abuse, General Assault",Breitscheidplatz,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17:15:00,2022-12-12
1853,000067_1273764,"General Assault, Property Damage, Verbal Abuse",Charlottenburg-Wilmersdorf/ Neukölln,Unknown,Male,Unknown,250 - 200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18:00:00,2022-11-12
1854,000068_1273763,"Property Crime, General Assault","Friedenau, Lauterstraße",Unknown,Male,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04:10:00,2022-11-12
1855,000069_1273747,Property Crime,Blankenburg,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01:15:00,2022-10-12
1856,000070_1273615,Drug Offenses,"Pankow, Friedrichshain-Kreuzberg, Neukölln",Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2022-09-12
1857,000071_1273481,"General Assault, Property Damage"," Karl-Bonhoeffer-Nervenklinik, Reinickendorf",Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2022-09-12
1858,000072_1273429,"Property Damage, Unclassified","Wilhelmstraße, Friedrichshain-Kreuzberg",Unknown,"Male, Female",Unknown,5-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22:30:00,2022-09-12
1859,000073_1273378,Property Damage,Platz vor dem Neuen Tor,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20:00:00,2022-11-12
1860,000074_1273373,"Property Crime, General Assault","Fasanenstraße, Charlottenburg-Wilmersdorf",Female,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17:35:00,2022-10-12
1861,000075_1273036,"Property Damage, Drug Offenses, Unclassified",Tempelhof-Schöneberg,Unknown,Male,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20:00:00,2022-09-12
1862,000076_1272828,"Property Damage, Homicide","Buckow, Christoph-Ruden-Straße",Male,Unknown,1,Unknown,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05:40:00,2022-07-12
1863,000077_1272728,"Property Crime, Theft","Kurfürstendamm, Westfälische Straße",Unknown,Male,Unknown,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12:50:00,2022-08-12
1864,000078_1272723,"Property Damage, General Assault","Dudenstraße, Tempelhof-Schöneberg",Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07:30:00,2022-07-12
1865,000079_1272712,Attempted Suicide,Tempelhof-Schöneberg,Male,Male,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18:00:00,2022-07-12
