,Unnamed: 0,official_case_id,type_of_crime,location,datetime,year_date,time,victim_sex,offender_sex,number_of_victims,number_of_offenders,homicide,hate_crime-disability,hate_crime-gender,hate_crime-gender_identity,hate_crime-religious,hate_crime-sexual_orientation,hate_crime-racial/ethnicity,verbal_abuse/verbal_assault,property_damage,drug_offenses,general_assault,sexual_assault,sexual_harassment,property_crimes,unclassified,lon,lat
2066,2170,1293502,Drug Offenses,"Sonnenallee, Neukölln",2023-02-10 22:30:00,2023-02-10,22.30,Male,Male,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.444209118391447,51.24915635
2067,2171,1293078,Property Damage,"Thorwaldsenstraße, Steglitz-Zehlendorf",2023-02-09 10:50:00,2023-02-09,10.50,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8792507,43.0152934
2068,2172,1292975,"Property Damage, General Assault","Friedrichsbrunner Straße, Neukölln",2023-02-09 00:45:00,2023-02-09,00.45,Unknown,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-57.7316111,-16.1053333
2069,2173,1292665,"Property Damage, Homicide",Hakenfelde,,2023-02-05,13 & Nachmittag,Female,Unknown,6,Unknown,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.7300833,-16.0983055
2070,2174,1292521,"Property Damage, General Assault","Hauptstraße, Schöneberg",2023-02-08 20:00:00,2023-02-08,20.00,Female,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,19.54780360436424,47.71418345
2071,2175,1292520,"Property Crime, General Assault","Breisgauer Straße, Schlachtensee",2023-02-08 17:50:00,2023-02-08,17.50,Male,Male,1,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.483290505445567,47.7322961
2072,2176,1292191,"Robbery, General Assault",Lichtenberg,,2023-02-09,Unknown,Unknown,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.453968201450238,47.77476885
2073,2177,1292016,"Property Damage, Attempted Property Crime",Treptow-Köpenick,,2023-02-08,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.7085555,-16.0863888
2074,2178,1291978,"Robbery, General Assault, Verbal Abuse","Konradshöhe, Falkenplatz, Habichtstraße",2023-02-07 21:00:00,2023-02-07,21.00,Male,Male,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.2476838,38.3836596
2075,2179,1291566,"Drug Offenses, Property Damage, Verbal Abuse, Unclassified","Zietenstraße, Winterfeldtstraße, Tempelhof-Schöneberg",2023-02-05 22:50:00,2023-02-05,22.50,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-57.7031111,-16.0751111
2076,2180,1291565,"Verbal Abuse, General Assault",Reinickendorf,2023-02-05 17:00:00,2023-02-05,17.00,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.166667,60.7
2077,2181,1291563,"Property Crime, General Assault",Marzahn-Hellersdorf,2023-02-05 17:50:00,2023-02-05,17.50,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.666667,60.616667
2078,2182,1291562,"Property Crime, Burglary","Prenzlauer Berg, Rykestraße",2023-02-05 04:20:00,2023-02-05,04.20,Unknown,Male,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0471681,61.2953594
2079,2183,1291561,"Property Crime, General Assault",Siemensstadt,2023-02-04 18:00:00,2023-02-04,18.00,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.433333,61.35
2080,2184,1291559,Property Damage,"Berlinickestraße, Steglitz-Zehlendorf",2023-02-04 02:00:00,2023-02-04,02.00,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.166667,61.666667
2081,2185,1291444,Property Damage,"Wildenbruchstraße/Sonnenallee, Neukölln",2023-02-03 20:45:00,2023-02-03,20.45,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.344997427292526,47.705192600000004
2082,2186,1289645,"Property Crime, General Assault","Mariendorf, Westphalweg",2023-01-31 20:45:00,2023-01-31,20.45,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.7947076,45.8921914
2083,2187,1289623,"General Assault, Verbal Abuse", Bundestag,,2022-05-12,Unknown,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.07573995,-26.18297705
2084,2188,1289168,"General Assault, Verbal Abuse",Brückenstraße,2023-01-30 03:00:00,2023-01-30,03.00,Male,Male,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.949998507692307,-26.06060253076923
2085,2189,1289034,Property Crime,"Plänterwald, Treptow-Köpenick",2023-01-30 17:00:00,2023-01-30,17.00,Unknown,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.80952676574824,-33.00789592285251
2086,2190,1289032,"Property Damage, General Assault, Verbal Abuse",Johannisthaler Chaussee,2023-01-30 20:30:00,2023-01-30,20.30,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,120.6543999,24.3778315
2087,2191,1296322,"Property Crime, General Assault, Verbal Abuse","Johannisthal, Hagedornstraße",2023-02-20 00:40:00,2023-02-20,00.40,Male,Male,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-57.7413611,-16.2296666
2088,2192,1296146,"Property Crimes, General Assault, Verbal Abuse","Prenzlauer Berg, Moabit, Gotzkowskybrücke, Kreuzung Eugen-Schönhaar-Straße/John-Schehr-Straße, Anton-Saefkow-Platz",2023-02-19 17:30:00,2023-02-19,17.30,Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.1836395,46.6681472
2089,2193,1296141,"Property Damage, Arson","Franz-Künstler-Straße, Friedrichshain-Kreuzberg",2023-02-19 21:15:00,2023-02-19,21.15,Male,Male,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.7407777,-16.2251666
2090,2194,1296140,"Property Crime, Property Damage",Friedrichshain-Kreuzberg,2023-02-19 14:00:00,2023-02-19,14.00,Unknown,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.7494722,-16.2266666
2091,2195,1296127,"General Assault, Verbal Abuse, Homicide","Joachimsthaler Straße, Charlottenburg-Wilmersdorf",2023-02-18 01:00:00,2023-02-18,01.00,Male,Male,1,4-Unbeteiligte,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-57.7599166,-16.2207222
2092,2196,1295882,"General Assault, Property Damage",Reinickendorf,2023-02-17 14:00:00,2023-02-17,14.00,Male,Female,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-57.7658055,-16.2195
2093,2197,1295483,"Drug Offenses, Verwahrungsbruch",Berlinweit,,2023-02-16,Unknown,Female,Male,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.1851201,46.6662256
2094,2198,1295349,"Property Damage, General Assault","Jungstraße, Frankfurter Allee, Scharnweberstraße",2023-02-16 13:50:00,2023-02-16,13.50,Female,Female,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-57.7646666,-16.2008888
2095,2199,1295341,"Property Crime, General Assault","Güldenauer Weg, Treptow-Köpenick",,2023-02-16,Mitternacht,Unknown,Male,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-57.7727777,-16.1965833
2096,2200,1295242,General Assault,Pankow,,2023-02-16,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-57.7767222,-16.1927222
2097,2201,1295036,"Bribery, Breach of Confidentiality",Berlin,,2023-02-15,Unknown,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.9763259862069,-33.678869434482756
2098,2202,1295032,"Property Crime, General Assault","Treptow-Köpenick, Radickestraße",2023-02-15 05:30:00,2023-02-15,05.30,Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.1285412,49.601187671428576
2099,2203,1294821,Homicide,"Wasserstadtbrücke, Spandau",2023-02-15 14:00:00,2023-02-15,14.00,Male,Unknown,1,Unknown,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.7831388,-16.17375
2100,2204,1294633,Property Crime,Mitte,,2023-02-14,Unknown,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.7781944,-16.1708611
2101,2205,1294408,"Property Crime, General Assault","Schillerpark, Wedding",2023-02-14 17:45:00,2023-02-14,17.45,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0181789,42.811757
2102,2206,1294377,"General Assault, Verbal Abuse, Hate Crime - Sexual Orientation",Leopoldplatz,2023-02-14 15:30:00,2023-02-14,15.30,Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.7,61.866667
2103,2207,1293975,Property Damage,"Residenzstraße, Emmentaler Straße",2023-02-13 15:00:00,2023-02-13,15.00,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.7694722,-16.1508888
2104,2208,1293951,"Property Damage, Arson","Mariendorf, Dirschelweg",2023-02-12 04:00:00,2023-02-12,04.00,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1826417,46.6676245
2105,2209,1293850,"Robbery, Property Damage",Reinickendorf,2023-02-12 14:45:00,2023-02-12,14.45,Unknown,Male,Unknown,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.7531111,-16.1438611
2106,2210,1293848,"Property Damage, General Assault", Schillingstraße,2023-02-12 18:30:00,2023-02-12,18.30,Unknown,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-57.7464166,-16.1399444
2107,2211,1202461,"Property Damage, Driving Under the Influence","Havelchaussee, Elbgrabenweg",2022-05-04 02:40:00,2022-05-04,02.40,Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23679940267283917,34.69824295
2108,2212,1202451,"General Assault, Verbal Abuse, Property Damage, Homicide","Parkhaus am Ostbahnhof, Friedrichshain-Kreuzberg",2022-05-04 15:30:00,2022-05-04,15.30,Male,Male,1,4,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6115102871937022,35.0992366
2109,2213,1202414,"General Assault, Property Damage",Kottbusser Tor,2022-05-04 01:40:00,2022-05-04,01.40,Male,Male,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.51293555,35.18191515
2110,2214,1202247,"General Assault, Verbal Abuse, Hate Crime - Gender Identity (Anti-Transgender)",Sonnenallee,2022-05-03 20:00:00,2022-05-03,20.00,"Female, Male",Male,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6944968,35.1651869
2111,2215,1202124,"Property Crime, General Assault, Verbal Abuse",Kaiser-Friedrich-Straße,2022-05-03 00:45:00,2022-05-03,00.45,Female,Male,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6747741390969619,35.292834
2112,2216,1201849,"General Assault, Verbal Abuse, Property Damage, Resisting Arrest",Tempelhofer Damm,2022-05-03 19:45:00,2022-05-03,19.45,Male,Male,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.430481,35.4405925
2113,2217,1290700,"Property Crime, Burglary","Holzungweg, Steglitz-Zehlendorf",2023-02-02 19:15:00,2023-02-02,19.15,Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5300619,35.0199515
2114,2218,1290332,Homicide,"Straße Zum Langen See, Treptow-Köpenick",2023-02-01 03:30:00,2023-02-01,03.30,Male,Unknown,1,Unknown,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8022934992085328,34.83042135
2115,2219,1290192,"General Assault, Verbal Abuse","Mitte, Fernsehturm",2022-03-20 22:40:00,2022-03-20,22.40,Male,Male,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7616745,34.6999542
2116,2220,1289981,"Property Crime, Theft","Johannisthal, Waldstraße, Stubenrauchstraße Ecke Sterndamm",2023-01-31 23:40:00,2023-01-31,23.40,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-116.9706974,32.9938256
2117,2221,1289711,"Property Crime, General Assault","Virchow-Klinikums in der Nordstraße, Wedding",2023-01-31 16:00:00,2023-01-31,16.00,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7356603,35.0185617
2118,2222,1201669,"Robbery, General Assault",Brunnenstraße,2022-05-02 09:30:00,2022-05-02,09.30,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.4511968,34.7804163
2119,2223,1201198,"General Assault, Property Damage","Neue Bahnhofstraße, Friedrichshain-Kreuzberg",2022-05-01 22:20:00,2022-05-01,22.20,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7850291811643835,34.5009186
2120,2224,1201180,Homicide,"Volkspark Hasenheide, Neukölln",,2022-05-06,30. April,Male,Unknown,1,Unknown,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0726012,42.8392213
2121,2225,1201179,"Property Damage, Arson","Forchheimer Straße, Pankow",2022-05-01 06:10:00,2022-05-01,06.10,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.855253,35.136963
2122,2226,1201177,"Robbery, Property Damage",Schönhauser Allee,2022-05-01 00:45:00,2022-05-01,00.45,Male,Male,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1260845,42.2142737
2123,2227,1201176,"General Assault, Property Damage","Katzbachstraße, Friedrichshain-Kreuzberg",2022-05-01 02:25:00,2022-05-01,02.25,Male,Male,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.12781866875,49.61323349375
2124,2228,1201134,"Property Crime, General Assault","Togostraße, Wedding",2022-04-30 15:15:00,2022-04-30,15.15,Female,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5120201,35.3671349
2125,2229,1201116,Property Crime,Maxie-Wander-Straße Ecke Etkar-André-Straße,2022-04-29 03:00:00,2022-04-29,03.00,Unknown,Male,Unknown,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2426616,35.2355377
2126,2230,1200881,"Property Crime, Theft","Schulstraße, Staaken, Spandau",2022-04-29 12:50:00,2022-04-29,12.50,Female,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2598628,35.3292477
2127,2231,1200874,"Property Crime, Theft", Brandenburger Tor,2022-04-29 01:40:00,2022-04-29,01.40,Unknown,Male,Unknown,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3373902,34.6196729
2128,2232,1200850,"General Assault, Verbal Abuse, Hate Crime - Sexual Orientation",Wittenbergplatz,,2022-04-29,Mitternacht,Male,Unknown,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.7363007,43.2612468
2129,2233,1200842,"Property Damage, General Assault","Osdorfer Straße, Blanckertzweg, Hildburghauser Straße",2022-04-29 16:30:00,2022-04-29,16.30,Female,Unknown,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.4501741303861224,35.2429855
2130,2234,1200824,Unclassified,Berlinweit,,2022-04-29,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7994003,35.0713025
2131,2235,1200641,"Drug Offenses, Property Damage","Rabensteinstraße, Marzahn-Hellersdorf",2022-04-28 19:00:00,2022-04-28,19.00,Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5433921613752376,34.56884075
2132,2236,1200542,"Property Crimes, Theft",Gerichtsstraße,2022-04-28 11:00:00,2022-04-28,11.00,Unknown,Male,Unknown,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9186247523520388,35.128865149999996
2133,2237,1200377,Drug Offenses,"Ulsterstraße, Neukölln",2022-04-28 13:30:00,2022-04-28,13.30,Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7107931344339418,34.528134550000004
2134,2238,1200324,"Property Damage, Arson","Baruther Straße, Friedrichshain-Kreuzberg",2022-04-28 05:20:00,2022-04-28,05.20,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32418,35.352307
2135,2239,1200286,"General Assault, Property Damage","Münsinger Park, Spandau",2022-04-28 22:15:00,2022-04-28,22.15,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8594959590161937,35.22293875
2136,2240,1200011,"General Assault, Property Crime","Appenzeller Straße, Goerzallee, Lichterfelde",2022-04-27 00:40:00,2022-04-27,00.40,Male,Male,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7741311510517213,35.1550151
2137,2241,1166902,"Property Crime, General Assault",Karl-Marx-Straße,2022-01-13 15:30:00,2022-01-13,15.30,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5184400020786519,35.31068235
2138,2242,1166938,"Homicide, General Assault","Wilhelmstadt, Gatower Straße",2022-01-13 01:50:00,2022-01-13,01.50,Male,Male,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.44906986553330563,35.1300317
2139,2243,1288970,Property Crime (Speeding),BAB 113,2023-01-29 23:20:00,2023-01-29,23.20,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3574097,35.0667195
2140,2244,1288968,"Property Damage, Arson","Rudolstädter Straße, Charlottenburg-Wilmersdorf",2023-01-29 18:30:00,2023-01-29,18.30,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5499177,34.8871286
2141,2245,1288967,"Property Damage, General Assault",Invalidenstraße,2023-01-29 16:25:00,2023-01-29,16.25,Male,Female,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-116.9629592,32.9809567
2142,2246,1288966,"General Assault, Property Damage",Oberschöneweide,2023-01-29 12:35:00,2023-01-29,12.35,Male,Male,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7195938,34.94681
2143,2247,1288965,"Property Crime, General Assault", Pankow,2023-01-29 23:30:00,2023-01-29,23.30,Male,Male,2,6-7,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8265605647819574,34.95468575
2144,2248,1288956,"Homicide, Property Damage","Schierker Straße, Neukölln",2023-01-28 12:15:00,2023-01-28,12.15,Female,Male,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3965045096868717,34.26567335
2145,2249,1288953,"Property Damage, Arson",Tempelhof-Schöneberg,2023-01-28 03:10:00,2023-01-28,03.10,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11782541260907864,34.6111865
2146,2250,1288949,Property Damage,"Bergheimer Platz, Taunusstraße/Stubenrauchstraße",,2023-01-28,Mitternacht,Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8493807610562306,34.33852485
2147,2251,1288946,"General Assault, Verbal Abuse","Ritterlandweg, Reinickendorf",2023-01-28 00:30:00,2023-01-28,00.30,"Male, Female",Male,3,10-15,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5637303,34.9631365
2148,2252,1178514,"General Assault, Verbal Abuse, Property Damage","Gülzower Straße, Marzahn-Hellersdorf",2022-02-20 21:00:00,2022-02-20,21.00,Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5466622224720596,35.1080884
2149,2253,1254961,"General Assault, Property Damage","Oberbaumstraße, Falckensteinstraße, Mühlenstraße",2022-10-15 18:00:00,2022-10-15,18.00,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,19.62679275469784,47.3909035
2150,2254,1254957,"Property Crime, Property Damage",Treptow-Köpenick,2022-10-15 03:15:00,2022-10-15,03.15,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.692726306535597,47.443853149999995
2151,2255,1254944,Property Damage,Masurenallee,2022-10-15 20:20:00,2022-10-15,20.20,Unknown,Unknown,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.735005000185687,47.513885900000005
2152,2256,1254899,Property Damage,Marzahn-Hellersdorf,,2022-10-14,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.070993,42.8363555
2153,2257,1254886,"Homicide, Property Damage","Volkradstraße, Volkradpark",2022-10-14 23:50:00,2022-10-14,23.50,Male,Unknown,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,151.31042274219388,-33.51112471847975
2154,2258,1254789,"General Assault, Property Damage","Bellermannstraße, Gesundbrunnen",2022-10-14 13:00:00,2022-10-14,13.00,Female,Female,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0712628,42.8374206
2155,2259,1254732,Property Damage,Weißensee,2022-10-14 10:30:00,2022-10-14,10.30,"Male, Female","Male, Female",3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,151.45552096142856,-33.245035175
2156,2260,1254664,"Property Crime, Unclassified","Kurfürstenstraße, Tempelhof-Schöneberg",2022-10-14 01:20:00,2022-10-14,01.20,Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.64108973113128,62.4733988
2157,2261,1254638,"Property Damage, General Assault","Belßstraße Ecke Wichurastraße, Lankwitz",,2022-10-14,Mitternacht,"Female, Male","Male, Female",4,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.137882733333334,49.61308546666667
2158,2262,1253873,"Property Damage, General Assault",Roedernallee/Lindauer Allee,2022-10-12 16:05:00,2022-10-12,16.05,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,17.2995411,62.4922058
